,logit_0,logit_1,prediction,target
0,0.48695489818926724,0.5130451018107329,1,True
1,0.5279511878424898,0.47204881215751027,0,True
2,0.6072715272570784,0.39272847274292144,0,True
3,0.5989969458025742,0.40100305419742527,0,True
4,0.6509808275681027,0.3490191724318972,0,False
5,0.6177891455872673,0.3822108544127324,0,False
6,0.6177891455872673,0.3822108544127324,0,False
7,0.6177891455872673,0.3822108544127324,0,False
8,0.600556051006183,0.39944394899381663,0,True
9,0.600556051006183,0.39944394899381663,0,True
10,0.15805408096866216,0.8419459190313381,1,True
11,0.6177891455872673,0.3822108544127324,0,True
12,0.6092789527740269,0.39072104722597273,0,False
13,0.600556051006183,0.39944394899381663,0,False
14,0.6177891455872673,0.3822108544127324,0,False
15,0.6177891455872673,0.3822108544127324,0,False
16,0.42401459705480077,0.5759854029451992,1,True
17,0.47124429446529076,0.5287557055347092,1,True
18,0.600556051006183,0.39944394899381663,0,True
19,0.27715469876066534,0.7228453012393347,1,True
20,0.6092789527740269,0.39072104722597273,0,False
21,0.47200243751755216,0.5279975624824478,1,False
22,0.6072960207491876,0.3927039792508121,0,False
23,0.6177891455872673,0.3822108544127324,0,False
24,0.6029684634480986,0.39703153655190093,0,True
25,0.5416130026604645,0.45838699733953536,0,True
26,0.6029684634480986,0.39703153655190093,0,True
27,0.7585747161328236,0.24142528386717657,0,True
28,0.5292302023680914,0.4707697976319088,0,False
29,0.6092789527740269,0.39072104722597273,0,False
30,0.22985435375993565,0.7701456462400649,1,False
31,0.600556051006183,0.39944394899381663,0,False
32,0.3992116579551355,0.6007883420448652,1,True
33,0.600556051006183,0.39944394899381663,0,True
34,0.47200243751755216,0.5279975624824478,1,True
35,0.5678416438057503,0.4321583561942493,0,True
36,0.6168803535133578,0.3831196464866418,0,True
37,0.6168803535133578,0.3831196464866418,0,False
38,0.6168803535133578,0.3831196464866418,0,False
39,0.5678416438057503,0.4321583561942493,0,False
40,0.24797021240517314,0.7520297875948271,1,True
41,0.4762860291977066,0.5237139708022933,1,True
42,0.3614660821156641,0.6385339178843359,1,True
43,0.4762860291977066,0.5237139708022933,1,True
44,0.6029684634480986,0.39703153655190093,0,True
45,0.4762860291977066,0.5237139708022933,1,True
46,0.15686401500985134,0.8431359849901486,1,True
47,0.24797021240517314,0.7520297875948271,1,True
48,0.18021774397859966,0.8197822560214005,1,True
49,0.46253279899317723,0.5374672010068225,1,False
50,0.7585747161328236,0.24142528386717657,0,False
51,0.607561259920804,0.39243874007919594,0,False
52,0.607561259920804,0.39243874007919594,0,False
53,0.607561259920804,0.39243874007919594,0,False
54,0.4762860291977066,0.5237139708022933,1,False
55,0.5209259165934388,0.4790740834065613,0,False
56,0.5209259165934388,0.4790740834065613,0,False
57,0.3992116579551355,0.6007883420448652,1,False
58,0.5209259165934388,0.4790740834065613,0,True
59,0.46865014101697433,0.5313498589830258,1,True
60,0.5678416438057503,0.4321583561942493,0,True
61,0.5921316850833984,0.4078683149166013,0,True
62,0.6038492916447162,0.39615070835528327,0,False
63,0.607561259920804,0.39243874007919594,0,False
64,0.607561259920804,0.39243874007919594,0,False
65,0.5921316850833984,0.4078683149166013,0,False
66,0.5921316850833984,0.4078683149166013,0,True
67,0.5921316850833984,0.4078683149166013,0,True
68,0.6074578834632609,0.3925421165367387,0,True
69,0.607561259920804,0.39243874007919594,0,True
70,0.4508616088070943,0.5491383911929063,1,True
71,0.5412720615252561,0.4587279384747443,0,False
72,0.607561259920804,0.39243874007919594,0,False
73,0.607561259920804,0.39243874007919594,0,False
74,0.4762860291977066,0.5237139708022933,1,False
75,0.46985419565566683,0.5301458043443331,1,False
76,0.6222834540441807,0.3777165459558187,0,True
77,0.38423296479980545,0.6157670352001946,1,True
78,0.22827454790322146,0.7717254520967787,1,True
79,0.6051334463476625,0.39486655365233736,0,True
80,0.6074578834632609,0.3925421165367387,0,False
81,0.5963825928009362,0.4036174071990635,0,False
82,0.48664829901318685,0.5133517009868132,1,False
83,0.48664829901318685,0.5133517009868132,1,False
84,0.607561259920804,0.39243874007919594,0,True
85,0.5963825928009362,0.4036174071990635,0,True
86,0.4762860291977066,0.5237139708022933,1,True
87,0.6222834540441807,0.3777165459558187,0,True
88,0.44707027931893295,0.5529297206810675,1,True
89,0.5209259165934388,0.4790740834065613,0,False
90,0.39453913138799523,0.6054608686120045,1,False
91,0.48664829901318685,0.5133517009868132,1,False
92,0.5963825928009362,0.4036174071990635,0,False
93,0.48664829901318685,0.5133517009868132,1,False
94,0.6177891455872673,0.3822108544127324,0,True
95,0.14890028244315795,0.8510997175568422,1,True
96,0.1546596079652245,0.8453403920347757,1,True
97,0.4762860291977066,0.5237139708022933,1,True
98,0.6098869694419701,0.39011303055802976,0,False
99,0.6222834540441807,0.3777165459558187,0,False
100,0.48664829901318685,0.5133517009868132,1,False
101,0.607561259920804,0.39243874007919594,0,False
102,0.4401306740432278,0.5598693259567724,1,True
103,0.6072960207491876,0.3927039792508121,0,True
104,0.6072960207491876,0.3927039792508121,0,True
105,0.47855007467375127,0.5214499253262486,1,True
106,0.5209259165934388,0.4790740834065613,0,True
107,0.607561259920804,0.39243874007919594,0,False
108,0.607561259920804,0.39243874007919594,0,False
109,0.607561259920804,0.39243874007919594,0,False
110,0.607561259920804,0.39243874007919594,0,False
111,0.607561259920804,0.39243874007919594,0,False
112,0.27715469876066534,0.7228453012393347,1,True
113,0.15730262434720257,0.8426973756527975,1,True
114,0.47124429446529076,0.5287557055347092,1,True
115,0.22985435375993565,0.7701456462400649,1,True
116,0.600556051006183,0.39944394899381663,0,False
117,0.47200243751755216,0.5279975624824478,1,False
118,0.6092789527740269,0.39072104722597273,0,False
119,0.625030751189996,0.37496924881000393,0,False
120,0.40899354420278833,0.5910064557972124,1,True
121,0.4742202025768015,0.5257797974231986,1,True
122,0.6222834540441807,0.3777165459558187,0,True
123,0.4742202025768015,0.5257797974231986,1,True
124,0.07940683075737211,0.920593169242628,1,True
125,0.6092789527740269,0.39072104722597273,0,False
126,0.49711363856289636,0.5028863614371036,1,False
127,0.6222834540441807,0.3777165459558187,0,False
128,0.6222834540441807,0.3777165459558187,0,False
129,0.6103897410093162,0.38961025899068347,0,False
130,0.6092789527740269,0.39072104722597273,0,True
131,0.15730262434720257,0.8426973756527975,1,True
132,0.49711363856289636,0.5028863614371036,1,True
133,0.7585747161328236,0.24142528386717657,0,True
134,0.7585747161328236,0.24142528386717657,0,False
135,0.4508616088070943,0.5491383911929063,1,False
136,0.6092789527740269,0.39072104722597273,0,False
137,0.4762860291977066,0.5237139708022933,1,False
138,0.15760800697247238,0.842391993027528,1,True
139,0.20163495950688387,0.798365040493116,1,True
140,0.46253279899317723,0.5374672010068225,1,True
141,0.15149773766498073,0.8485022623350196,1,True
142,0.46253279899317723,0.5374672010068225,1,True
143,0.46253279899317723,0.5374672010068225,1,False
144,0.6257887939042431,0.3742112060957568,0,False
145,0.24309483591223383,0.7569051640877665,1,False
146,0.46253279899317723,0.5374672010068225,1,False
147,0.5261568609346053,0.4738431390653949,0,False
148,0.571474975262452,0.42852502473754794,0,True
149,0.07940683075737211,0.920593169242628,1,True
150,0.46253279899317723,0.5374672010068225,1,True
151,0.2565966110404102,0.7434033889595895,1,True
152,0.46253279899317723,0.5374672010068225,1,True
153,0.46253279899317723,0.5374672010068225,1,True
154,0.571474975262452,0.42852502473754794,0,True
155,0.2565966110404102,0.7434033889595895,1,True
156,0.571474975262452,0.42852502473754794,0,True
157,0.4508616088070943,0.5491383911929063,1,False
158,0.5412720615252561,0.4587279384747443,0,False
159,0.5412720615252561,0.4587279384747443,0,False
160,0.46253279899317723,0.5374672010068225,1,False
161,0.5261568609346053,0.4738431390653949,0,False
162,0.4742202025768015,0.5257797974231986,1,False
163,0.5412720615252561,0.4587279384747443,0,False
164,0.46253279899317723,0.5374672010068225,1,False
165,0.6257887939042431,0.3742112060957568,0,False
166,0.17614767767304707,0.8238523223269532,1,True
167,0.5412720615252561,0.4587279384747443,0,True
168,0.5412720615252561,0.4587279384747443,0,True
169,0.5412720615252561,0.4587279384747443,0,True
170,0.571474975262452,0.42852502473754794,0,True
171,0.46253279899317723,0.5374672010068225,1,True
172,0.46253279899317723,0.5374672010068225,1,True
173,0.46253279899317723,0.5374672010068225,1,True
174,0.46253279899317723,0.5374672010068225,1,True
175,0.47926518137515606,0.520734818624844,1,True
176,0.46253279899317723,0.5374672010068225,1,False
177,0.6103897410093162,0.38961025899068347,0,False
178,0.5412720615252561,0.4587279384747443,0,False
179,0.571474975262452,0.42852502473754794,0,False
180,0.46253279899317723,0.5374672010068225,1,False
181,0.47926518137515606,0.520734818624844,1,False
182,0.5412720615252561,0.4587279384747443,0,False
183,0.6257887939042431,0.3742112060957568,0,False
184,0.5412720615252561,0.4587279384747443,0,False
185,0.6257887939042431,0.3742112060957568,0,False
186,0.5292302023680914,0.4707697976319088,0,True
187,0.5292302023680914,0.4707697976319088,0,True
188,0.5678416438057503,0.4321583561942493,0,True
189,0.6168803535133578,0.3831196464866418,0,True
190,0.42907645133063,0.5709235486693701,1,True
191,0.6103897410093162,0.38961025899068347,0,False
192,0.6103897410093162,0.38961025899068347,0,False
193,0.6103897410093162,0.38961025899068347,0,False
194,0.48443274029156586,0.5155672597084342,1,False
195,0.6103897410093162,0.38961025899068347,0,False
196,0.600556051006183,0.39944394899381663,0,True
197,0.5938758228453598,0.40612417715464005,0,True
198,0.5938758228453598,0.40612417715464005,0,True
199,0.6168803535133578,0.3831196464866418,0,True
200,0.6114943224201007,0.388505677579899,0,True
201,0.6092789527740269,0.39072104722597273,0,False
202,0.7585747161328236,0.24142528386717657,0,False
203,0.600556051006183,0.39944394899381663,0,False
204,0.5780663873202164,0.4219336126797833,0,False
205,0.6168803535133578,0.3831196464866418,0,False
206,0.6092789527740269,0.39072104722597273,0,True
207,0.7585747161328236,0.24142528386717657,0,True
208,0.6168803535133578,0.3831196464866418,0,True
209,0.648355647827467,0.3516443521725328,0,True
210,0.6168803535133578,0.3831196464866418,0,True
211,0.648355647827467,0.3516443521725328,0,False
212,0.7585747161328236,0.24142528386717657,0,False
213,0.7585747161328236,0.24142528386717657,0,False
214,0.17614767767304707,0.8238523223269532,1,False
215,0.6092789527740269,0.39072104722597273,0,False
216,0.5963825928009362,0.4036174071990635,0,True
217,0.607561259920804,0.39243874007919594,0,True
218,0.5963825928009362,0.4036174071990635,0,True
219,0.16846193056097944,0.8315380694390208,1,True
220,0.5209259165934388,0.4790740834065613,0,True
