,logit_0,logit_1,prediction,target
0,0.5111861301538956,0.4888138698461043,0,True
1,0.5470274587131833,0.4529725412868163,0,True
2,0.5941979128420707,0.4058020871579289,0,True
3,0.5956843182846902,0.40431568171530957,0,True
4,0.5903533239319919,0.4096466760680077,0,False
5,0.694612480093133,0.3053875199068662,0,False
6,0.6940996950501408,0.3059003049498584,0,False
7,0.6876180808441261,0.31238191915587327,0,False
8,0.5448653567373553,0.45513464326264425,0,True
9,0.3154256434463781,0.6845743565536224,1,True
10,0.058924842096994244,0.9410751579030054,1,True
11,0.4089974525748328,0.5910025474251674,1,True
12,0.4184042978859431,0.581595702114057,1,False
13,0.6989411475574816,0.3010588524425175,0,False
14,0.588241542358331,0.41175845764166863,0,False
15,0.7061861766288762,0.29381382337112316,0,False
16,0.502368880368704,0.4976311196312959,0,True
17,0.6049501327694375,0.3950498672305621,0,True
18,0.40703503406633507,0.592964965933665,1,True
19,0.2841572150407764,0.7158427849592238,1,True
20,0.4184042978859431,0.581595702114057,1,False
21,0.5944100816884149,0.4055899183115848,0,False
22,0.3807315190716182,0.6192684809283823,1,False
23,0.5947009924819431,0.4052990075180573,0,False
24,0.4206582405652263,0.5793417594347736,1,True
25,0.5206102863361985,0.47938971366380156,0,True
26,0.5034775263093049,0.496522473690695,0,True
27,0.5165245320617029,0.48347546793829715,0,True
28,0.6200041589129747,0.37999584108702505,0,False
29,0.5262797274090617,0.47372027259093824,0,False
30,0.24716134206860327,0.752838657931397,1,False
31,0.5945627408484828,0.4054372591515167,0,False
32,0.3160343875288064,0.6839656124711943,1,True
33,0.6055708492803409,0.3944291507196587,0,True
34,0.5940045363006288,0.4059954636993709,0,True
35,0.588241542358331,0.41175845764166863,0,True
36,0.5842104328317966,0.4157895671682031,0,True
37,0.5994327940669238,0.4005672059330757,0,False
38,0.690285769660858,0.3097142303391414,0,False
39,0.6072989594856085,0.3927010405143911,0,False
40,0.2964996088805609,0.7035003911194392,1,True
41,0.5686350706168761,0.4313649293831243,0,True
42,0.6622277422595318,0.33777225774046793,0,True
43,0.6501273078220241,0.3498726921779755,0,True
44,0.413466632315664,0.5865333676843358,1,True
45,0.38367293428636123,0.6163270657136392,1,True
46,0.16943027742500616,0.8305697225749946,1,True
47,0.2060795484879405,0.7939204515120601,1,True
48,0.21574448981496977,0.7842555101850307,1,True
49,0.6118539126624044,0.38814608733759526,0,False
50,0.5437675370057696,0.45623246299422976,0,False
51,0.5932913769451702,0.4067086230548294,0,False
52,0.7005078976901913,0.29949210230980766,0,False
53,0.4156252299089232,0.5843747700910767,1,False
54,0.6048601140536041,0.39513988594639554,0,False
55,0.765678005062124,0.23432199493787584,0,False
56,0.6122095754546851,0.3877904245453146,0,False
57,0.39230360426337935,0.6076963957366212,1,False
58,0.699604337124795,0.30039566287520403,0,True
59,0.19072115883907215,0.8092788411609285,1,True
60,0.7216255692245279,0.2783744307754714,0,True
61,0.3825268089792765,0.6174731910207242,1,True
62,0.5542994924362943,0.4457005075637056,0,False
63,0.698166280372226,0.3018337196277734,0,False
64,0.588241542358331,0.41175845764166863,0,False
65,0.4156252299089232,0.5843747700910767,1,False
66,0.5559704111403375,0.44402958885966237,0,True
67,0.42132200921324503,0.5786779907867547,1,True
68,0.5191649618327592,0.4808350381672408,0,True
69,0.5417228777902194,0.4582771222097801,0,True
70,0.2451226561860082,0.7548773438139921,1,True
71,0.5141931236823978,0.4858068763176022,0,False
