,logit_0,logit_1,prediction,target
0,0.35615510138171286,0.6438448986182871,1,True
1,0.23929853299858697,0.7607014670014131,1,True
2,0.7672949822777556,0.23270501772224483,0,True
3,0.7648565801205631,0.23514341987943743,0,True
4,0.8023073337567201,0.19769266624327986,0,False
5,0.7997877487397446,0.20021225126025552,0,False
6,0.8202549074466567,0.17974509255334345,0,False
7,0.7881921997400059,0.21180780025999482,0,False
8,0.2817494660778593,0.7182505339221404,1,True
9,0.17498928504581773,0.8250107149541822,1,True
10,0.012334179318143542,0.9876658206818566,1,True
11,0.538322007679174,0.46167799232082596,0,True
12,0.3461034012361156,0.6538965987638847,1,False
13,0.7820619452431234,0.21793805475687644,0,False
14,0.7475786402109467,0.2524213597890536,0,False
15,0.7574541481952963,0.2425458518047038,0,False
16,0.7751820922690311,0.22481790773096924,0,True
17,0.7786758357236856,0.22132416427631482,0,True
18,0.26096179357511234,0.7390382064248877,1,True
19,0.04361159615765256,0.9563884038423479,1,True
20,0.3461034012361156,0.6538965987638847,1,False
21,0.7774390408644118,0.22256095913558877,0,False
22,0.7555110851639479,0.24448891483605217,0,False
23,0.817057575886098,0.18294242411390207,0,False
24,0.1517143145607839,0.8482856854392163,1,True
25,0.15962766913534948,0.8403723308646507,1,True
26,0.16348348098778162,0.8365165190122184,1,True
27,0.7374101527019957,0.2625898472980042,0,True
28,0.8210404678411632,0.17895953215883678,0,False
29,0.8192114208943411,0.18078857910565882,0,False
30,0.7444740231095953,0.25552597689040474,0,False
31,0.8344324659088166,0.1655675340911835,0,False
32,0.13372099850611177,0.8662790014938881,1,True
33,0.346229335743862,0.6537706642561387,1,True
34,0.36467712598191,0.6353228740180905,1,True
35,0.7722967418629876,0.22770325813701286,0,True
36,0.6958400985892095,0.30415990141079036,0,True
37,0.756214654022271,0.24378534597772947,0,False
38,0.8350065084587993,0.1649934915412009,0,False
39,0.7831025435503275,0.21689745644967265,0,False
40,0.040797313632921405,0.9592026863670787,1,True
41,0.7034518592334323,0.29654814076656777,0,True
42,0.6442608753720338,0.35573912462796603,0,True
43,0.6665391158357022,0.33346088416429776,0,True
44,0.1503457760887609,0.8496542239112392,1,True
45,0.18015995040172192,0.819840049598278,1,True
46,0.01357135543231452,0.9864286445676856,1,True
47,0.021356874362034907,0.9786431256379653,1,True
48,0.028583016515367005,0.9714169834846331,1,True
49,0.7562468392854652,0.24375316071453507,0,False
50,0.834646848791597,0.16535315120840288,0,False
51,0.7450935146755517,0.25490648532444826,0,False
52,0.7927213262056247,0.2072786737943753,0,False
53,0.8157435874285515,0.18425641257144845,0,False
54,0.7751397522238387,0.2248602477761613,0,False
55,0.8191843989920232,0.18081560100797672,0,False
56,0.7438338552539876,0.2561661447460128,0,False
57,0.19238325097378486,0.8076167490262146,1,False
58,0.7825358518545875,0.21746414814541234,0,True
59,0.07205324245040824,0.927946757549592,1,True
60,0.8021099001354445,0.19789009986455555,0,True
61,0.25079845606454865,0.7492015439354511,1,True
62,0.6040183803338638,0.3959816196661357,0,False
63,0.7887743616800044,0.2112256383199959,0,False
64,0.7372005631875806,0.2627994368124194,0,False
65,0.683425704450056,0.31657429554994354,0,False
66,0.3671227470798189,0.6328772529201813,1,True
67,0.22171304530145855,0.7782869546985417,1,True
68,0.3117912718872279,0.688208728112772,1,True
69,0.8160708287181181,0.18392917128188174,0,True
70,0.051269438467265394,0.9487305615327347,1,True
